Updated On,State,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Sputnik V (Doses Administered),AEFI,18-44 Years(Individuals Vaccinated),45-60 Years(Individuals Vaccinated),60+ Years(Individuals Vaccinated),Total Individuals Vaccinated
20-06-2021,Tamil Nadu,10429212,2272203,5718152,4709615,1445,2144571,10556439,405,136,4590717,3532603,2302968,10429212
21-06-2021,Tamil Nadu,10807056,2299610,5905884,4899590,1582,2159078,10947148,440,136,4836041,3622791,2345177,10807056
22-06-2021,Tamil Nadu,11092832,2321960,6051762,5039433,1637,2172525,11241792,475,136,5025720,3688797,2375180,11092832
23-06-2021,Tamil Nadu,11289696,2347092,6151199,5136751,1746,2263719,11372533,536,136,5158885,3732182,2395404,11289696
24-06-2021,Tamil Nadu,11658908,2389511,6332856,5324230,1822,2366442,11681370,607,137,5399739,3818552,2437324,11658908
25-06-2021,Tamil Nadu,12056330,2422227,7802002,6674561,1994,2449270,12028617,670,139,Null,Null,Null,Null
26-06-2021,Tamil Nadu,12420061,2469980,8003529,6884453,2059,2505217,12384000,824,140,Null,Null,Null,Null
27-06-2021,Tamil Nadu,12535263,2486683,8066587,6953217,2142,2531246,12489871,829,140,Null,Null,Null,Null
28-06-2021,Tamil Nadu,12716906,2514491,8169942,7059206,2249,2569981,12660446,970,142,Null,Null,Null,Null
29-06-2021,Tamil Nadu,12963745,2546679,8308005,7200111,2308,2596643,12912612,1169,142,Null,Null,Null,Null
30-06-2021,Tamil Nadu,13072807,2569278,8375147,7264601,2337,2619254,13021219,1612,143,Null,Null,Null,Null
01-07-2021,Tamil Nadu,13260693,2598899,8482951,7374266,2375,2633986,13223775,1831,144,Null,Null,Null,Null
02-07-2021,Tamil Nadu,13523115,2647931,8634601,7534017,2428,2659078,13509903,2065,149,Null,Null,Null,Null
03-07-2021,Tamil Nadu,13922204,2713961,8854803,7778832,2530,2685792,13947931,2442,149,Null,Null,Null,Null
04-07-2021,Tamil Nadu,14014851,2732347,8907074,7837531,2593,2694411,14050198,2589,151,Null,Null,Null,Null
05-07-2021,Tamil Nadu,14153278,2767280,8989992,7927937,2629,2707950,14209753,2855,152,Null,Null,Null,Null
06-07-2021,Tamil Nadu,14224524,2792698,9038014,7976534,2674,2720133,14293847,3242,155,Null,Null,Null,Null
07-07-2021,Tamil Nadu,14279592,2813934,9076949,8013890,2687,2732468,14357391,3667,160,Null,Null,Null,Null
08-07-2021,Tamil Nadu,14363188,2879479,9153192,8086750,2725,2771499,14467104,4064,162,Null,Null,Null,Null
09-07-2021,Tamil Nadu,14417332,2918151,9200547,8132187,2749,2795543,14535181,4759,163,Null,Null,Null,Null
10-07-2021,Tamil Nadu,14464514,2940174,9235434,8166478,2776,2809019,14589343,6326,167,Null,Null,Null,Null
11-07-2021,Tamil Nadu,14521299,2968539,9277314,8209741,2783,2812616,14669893,7329,167,Null,Null,Null,Null
12-07-2021,Tamil Nadu,14777773,3066180,9445432,8395694,2827,2822198,15012716,9039,168,Null,Null,Null,Null
13-07-2021,Tamil Nadu,15039119,3142279,9602586,8575931,2881,2830367,15340136,10895,171,Null,Null,Null,Null
14-07-2021,Tamil Nadu,15322521,3225718,9780143,8765170,2926,2892615,15642842,12782,171,Null,Null,Null,Null
15-07-2021,Tamil Nadu,15443587,3287081,9864832,8862886,2950,2934868,15781334,14466,172,Null,Null,Null,Null
16-07-2021,Tamil Nadu,15655125,3373853,10003162,9022831,2985,2985186,16027896,15896,173,Null,Null,Null,Null
17-07-2021,Tamil Nadu,15924709,3457576,10170004,9209241,3040,3024034,16340889,17362,176,Null,Null,Null,Null
18-07-2021,Tamil Nadu,16014013,3482983,10223728,9270210,3058,3032796,16446521,17679,178,Null,Null,Null,Null
19-07-2021,Tamil Nadu,16212301,3536784,10337979,9408018,3088,3048710,16681507,18868,178,Null,Null,Null,Null
20-07-2021,Tamil Nadu,16351116,3568408,10410109,9506305,3110,3059606,16839945,19973,178,Null,Null,Null,Null
21-07-2021,Tamil Nadu,16489572,3604309,10491400,9599346,3135,3068674,17004217,20990,180,Null,Null,Null,Null
22-07-2021,Tamil Nadu,16739547,3659392,10628995,9766763,3181,3077626,17299450,21863,184,Null,Null,Null,Null
23-07-2021,Tamil Nadu,17001787,3723180,10778399,9943336,3232,3104050,17598068,22849,184,Null,Null,Null,Null
24-07-2021,Tamil Nadu,17244484,3783269,10916674,10107797,3282,3134776,17869211,23766,184,Null,Null,Null,Null
25-07-2021,Tamil Nadu,17331126,3803713,10964694,10166845,3300,3143344,17966861,24634,189,Null,Null,Null,Null
26-07-2021,Tamil Nadu,17578231,3852606,11094735,10332763,3339,3158431,18247134,25272,191,Null,Null,Null,Null
27-07-2021,Tamil Nadu,17830930,3896325,11219795,10504077,3383,3172492,18529003,25760,193,Null,Null,Null,Null
28-07-2021,Tamil Nadu,18046934,3938942,11332957,10649457,3462,3182830,18776585,26461,195,Null,Null,Null,Null
29-07-2021,Tamil Nadu,18307571,4015804,11480714,10839116,3545,3235213,19060967,27195,195,Null,Null,Null,Null
30-07-2021,Tamil Nadu,18555545,4104587,11630491,11025996,3645,3300741,19331412,27979,195,Null,Null,Null,Null
31-07-2021,Tamil Nadu,18835602,4200590,11801935,11230511,3762,3381898,19625188,29106,200,Null,Null,Null,Null
01-08-2021,Tamil Nadu,19063195,4240379,11930804,11368965,3805,3432365,19841668,29541,200,Null,Null,Null,Null
02-08-2021,Tamil Nadu,19321702,4301034,12082142,11536719,3875,3469051,20122835,30850,203,Null,Null,Null,Null
03-08-2021,Tamil Nadu,19547901,4355738,12211871,11687839,3929,3516249,20355388,32002,205,Null,Null,Null,Null
04-08-2021,Tamil Nadu,19760942,4438327,12344927,11850359,3983,3600344,20565543,33382,206,Null,Null,Null,Null
05-08-2021,Tamil Nadu,19998737,4496827,12475846,12015617,4101,3653551,20807159,34854,207,Null,Null,Null,Null
06-08-2021,Tamil Nadu,20255133,4563281,12623648,12190565,4201,3732832,21049554,36028,210,Null,Null,Null,Null
07-08-2021,Tamil Nadu,20507625,4618531,12768126,12353623,4407,3774871,21313782,37503,215,Null,Null,Null,Null
08-08-2021,Tamil Nadu,20635755,4641745,12837620,12435451,4429,3793500,21446352,37648,215,Null,Null,Null,Null
09-08-2021,Tamil Nadu,20836674,4686034,12952604,12565628,4476,3851723,21632554,38431,216,Null,Null,Null,Null
16-01-2021,Telangana,317,0,171,146,0,0,317,Null,Null,Null,Null,Null,317
17-01-2021,Telangana,437,0,215,222,0,0,437,Null,Null,Null,Null,Null,437
18-01-2021,Telangana,2463,0,1133,1329,1,0,2463,Null,Null,Null,Null,Null,2463
19-01-2021,Telangana,11169,0,4640,6528,1,0,11169,Null,Null,Null,Null,Null,11169
20-01-2021,Telangana,11291,0,4650,6640,1,0,11291,Null,Null,Null,Null,Null,11291
21-01-2021,Telangana,17837,0,5704,12132,1,0,17837,Null,Null,Null,Null,Null,17837
22-01-2021,Telangana,24830,0,7158,17671,1,0,24830,Null,Null,Null,Null,Null,24830
23-01-2021,Telangana,26183,0,7835,18347,1,0,26183,Null,Null,Null,Null,Null,26183
24-01-2021,Telangana,27829,0,8282,19546,1,0,27829,Null,Null,Null,Null,Null,27829
25-01-2021,Telangana,50646,0,19905,30738,3,0,50646,Null,Null,Null,Null,Null,50646
26-01-2021,Telangana,51194,0,20071,31120,3,0,51194,Null,Null,Null,Null,Null,51194
27-01-2021,Telangana,58306,0,21510,36793,3,0,58306,Null,Null,Null,Null,Null,58306
28-01-2021,Telangana,78713,0,32727,45978,8,0,78713,Null,Null,Null,Null,Null,78713
29-01-2021,Telangana,92418,0,39999,52409,10,0,92418,Null,Null,Null,Null,Null,92418
30-01-2021,Telangana,95000,0,41360,53630,10,0,95000,Null,Null,Null,Null,Null,95000
31-01-2021,Telangana,95057,0,41379,53668,10,0,95057,Null,Null,Null,Null,Null,95057
01-02-2021,Telangana,95234,0,41476,53748,10,0,95234,Null,Null,Null,Null,Null,95234
02-02-2021,Telangana,96413,0,42133,54270,10,1,96412,Null,Null,Null,Null,Null,96413
03-02-2021,Telangana,103183,0,45517,57656,10,1,103182,Null,Null,Null,Null,Null,103183
04-02-2021,Telangana,114647,0,51375,63262,10,1,114646,Null,Null,Null,Null,Null,114647
05-02-2021,Telangana,121588,0,54860,66718,10,1,121587,Null,Null,Null,Null,Null,121588
06-02-2021,Telangana,135977,0,67955,68012,10,1,135976,Null,Null,Null,Null,Null,135977
07-02-2021,Telangana,136225,0,68153,68062,10,1,136224,Null,Null,Null,Null,Null,136225
08-02-2021,Telangana,156285,0,86119,70156,10,604,155681,Null,Null,Null,Null,Null,156285
09-02-2021,Telangana,171308,0,99775,71523,10,7469,163839,Null,Null,Null,Null,Null,171308
10-02-2021,Telangana,186195,0,113058,73127,10,18190,168005,Null,Null,Null,Null,Null,186195
11-02-2021,Telangana,198677,0,123802,74863,12,27865,170812,Null,Null,Null,Null,Null,198677
12-02-2021,Telangana,206864,0,130195,76657,12,34949,171915,Null,Null,Null,Null,Null,206864
13-02-2021,Telangana,209790,1929,131372,78406,12,35849,173941,Null,Null,Null,Null,Null,209790
14-02-2021,Telangana,210201,2337,131521,78668,12,35849,174352,Null,Null,Null,Null,Null,210201
15-02-2021,Telangana,219843,11479,133640,86191,12,36119,183724,Null,Null,Null,Null,Null,219843
16-02-2021,Telangana,250141,40856,137842,112287,12,36507,213634,Null,Null,Null,Null,Null,250141
17-02-2021,Telangana,250649,41264,137965,112672,12,36593,214056,Null,Null,Null,Null,Null,250649
18-02-2021,Telangana,260486,64934,137878,122596,12,36703,223783,Null,Null,Null,Null,Null,260486
19-02-2021,Telangana,276506,78781,141212,135280,14,36962,239544,Null,Null,Null,Null,Null,276506
20-02-2021,Telangana,277517,79662,141746,135757,14,37473,240044,Null,Null,Null,Null,Null,277517
21-02-2021,Telangana,277539,79928,141751,135774,14,37473,240066,Null,Null,Null,Null,Null,277539
22-02-2021,Telangana,278786,97476,142397,136375,14,37595,241191,Null,Null,Null,Null,Null,278786
23-02-2021,Telangana,279390,98321,142863,136513,14,38104,241286,Null,Null,Null,Null,Null,279390
24-02-2021,Telangana,281009,98354,144101,136894,14,39717,241292,Null,Null,Null,Null,Null,281009
25-02-2021,Telangana,283924,116470,145782,138128,14,41174,242750,Null,Null,Null,Null,Null,283924
26-02-2021,Telangana,291425,127664,150405,141004,16,44096,247329,Null,Null,Null,Null,Null,291425
27-02-2021,Telangana,291425,127664,150405,141004,16,44096,247329,Null,Null,Null,Null,Null,291425
28-02-2021,Telangana,291425,127664,150405,141004,16,44096,247329,Null,Null,Null,Null,Null,291425
01-03-2021,Telangana,291425,127664,150405,141004,16,44096,247329,Null,Null,Null,Null,Null,291425
02-03-2021,Telangana,297234,129321,153542,143676,16,44097,253137,Null,Null,Null,Null,Null,297234
03-03-2021,Telangana,306322,132292,158617,147688,17,44102,262220,Null,Null,Null,Null,Null,306322
04-03-2021,Telangana,322444,140364,167296,155131,17,44138,278306,Null,Null,Null,Null,Null,322444
05-03-2021,Telangana,341073,147131,177334,163716,23,44154,296919,Null,Null,Null,Null,Null,341073
06-03-2021,Telangana,362082,158716,189920,172138,24,44800,317282,Null,Null,Null,Null,Null,362082
07-03-2021,Telangana,363597,158772,190665,172908,24,44819,318778,Null,Null,Null,Null,Null,363597
08-03-2021,Telangana,389985,171242,205948,184006,31,45900,344085,Null,Null,Null,Null,Null,389985
09-03-2021,Telangana,241595,183078,232185,192458,30,56954,367648,Null,Null,Null,Null,Null,424673
10-03-2021,Telangana,256024,191812,247868,199936,32,64577,383188,Null,Null,Null,Null,Null,447836
11-03-2021,Telangana,259321,192045,249760,201572,34,65115,386178,Null,Null,Null,Null,Null,451366
12-03-2021,Telangana,275371,204839,269826,210346,38,76148,403989,Null,Null,Null,Null,Null,480210
13-03-2021,Telangana,288451,207813,278991,217234,39,79951,416240,Null,Null,Null,Null,Null,496264
14-03-2021,Telangana,290186,207834,279802,218178,40,80078,417869,Null,Null,Null,Null,Null,498020
15-03-2021,Telangana,315832,212285,296894,231181,42,86306,441738,Null,Null,Null,Null,Null,528117
16-03-2021,Telangana,507868,214705,272223,235602,43,96697,625876,Null,166,205955,176024,125542,507868
17-03-2021,Telangana,630011,215891,336026,293923,62,111405,734497,Null,230,207730,205713,216215,630011
18-03-2021,Telangana,661459,217122,352520,308874,65,117598,760983,Null,251,209569,216283,235253,661459
19-03-2021,Telangana,688667,218260,367119,321481,67,123264,783663,Null,255,211489,225952,250871,688667
20-03-2021,Telangana,720396,219545,383390,336934,72,131175,808766,Null,270,213895,238469,267674,720396
21-03-2021,Telangana,724262,219657,385366,338822,74,132510,811409,Null,272,214173,240316,269415,724262
22-03-2021,Telangana,758722,221001,403367,355273,82,138480,841243,Null,297,216031,252805,289528,758722
23-03-2021,Telangana,793939,222940,422067,371783,89,145967,870912,Null,322,218732,266522,308322,793939
24-03-2021,Telangana,828174,223757,440210,387870,94,154960,896971,Null,322,220971,279669,327168,828174
25-03-2021,Telangana,867030,226166,460950,405981,99,163997,929199,Null,325,224063,294198,348399,867030
26-03-2021,Telangana,905529,229300,481284,424144,101,173631,961198,Null,325,227416,309894,367847,905529
27-03-2021,Telangana,940796,230270,499785,440903,108,181227,989839,Null,326,230312,325718,384392,940796
28-03-2021,Telangana,942868,230297,500837,441923,108,181541,991624,Null,326,230439,326748,385307,942868
29-03-2021,Telangana,955419,230582,507289,448022,108,184164,1001837,Null,326,231287,332471,391284,955419
30-03-2021,Telangana,997601,233405,529413,468076,112,188577,1042429,Null,331,233794,349649,413776,997601
31-03-2021,Telangana,1030664,236573,546656,483891,117,191982,1075255,Null,331,236090,363260,430930,1030664
01-04-2021,Telangana,1077830,240094,571707,505993,130,195556,1122368,Null,333,237922,390227,449293,1077830
02-04-2021,Telangana,1140121,244744,604985,534994,142,199274,1185591,Null,334,240543,428505,470684,1140121
03-04-2021,Telangana,1185843,248936,628999,556695,149,201697,1233082,Null,335,242735,455798,486919,1185843
04-04-2021,Telangana,1227030,251833,650825,576047,158,205151,1273712,Null,338,244568,482299,499769,1227030
05-04-2021,Telangana,1278480,256353,677183,601131,166,208067,1326766,Null,338,244692,512896,520497,1278480
06-04-2021,Telangana,1313584,260027,694979,618428,177,210995,1362616,Null,338,244791,534194,534203,1313584
07-04-2021,Telangana,1405944,270076,743023,662719,202,220900,1455120,Null,339,245075,589716,570758,1405944
08-04-2021,Telangana,1504570,278547,793811,710538,221,232662,1550455,Null,339,245353,648331,610489,1504570
09-04-2021,Telangana,1611380,286802,849966,761168,246,243555,1654627,Null,339,247132,712951,650897,1611380
10-04-2021,Telangana,1763427,296498,936035,827126,266,248890,1811035,Null,341,259197,806404,697424,1763427
11-04-2021,Telangana,1861282,299904,989927,871070,285,251212,1909974,Null,344,266656,865782,728436,1861282
12-04-2021,Telangana,1982573,309467,1059265,923010,298,257338,2034702,Null,351,277167,936417,768561,1982573
13-04-2021,Telangana,2006982,311169,1073604,933078,300,258492,2059659,Null,353,278801,952041,775705,2006982
14-04-2021,Telangana,2129490,323121,1132706,996466,318,267499,2185112,Null,353,283574,1021556,823906,2129490
15-04-2021,Telangana,2283343,338492,1206760,1076217,366,301224,2320611,Null,353,289657,1108497,884712,2283343
16-04-2021,Telangana,2447626,354437,1287765,1159471,390,405112,2396951,Null,356,296167,1204245,946717,2447626
17-04-2021,Telangana,2584964,367281,1356334,1228196,434,499940,2452305,Null,363,302095,1288120,994240,2584964
18-04-2021,Telangana,2591096,369106,1359441,1231219,436,504773,2455429,Null,363,302297,1292208,996080,2591096
19-04-2021,Telangana,2742005,390535,1430494,1311035,476,518477,2614063,Null,365,306160,1381368,1053965,2742005
20-04-2021,Telangana,2861258,410841,1489601,1371160,497,539310,2732789,Null,366,310623,1453956,1096166,2861258
21-04-2021,Telangana,2965467,429176,1542539,1422408,520,551525,2843118,Null,366,314138,1519029,1131784,2965467
22-04-2021,Telangana,3148315,456271,1628321,1519396,598,561611,3042975,Null,367,319153,1629612,1199028,3148315
23-04-2021,Telangana,3332501,479360,1716318,1615538,645,571385,3240476,Null,367,325257,1744777,1261930,3332501
24-04-2021,Telangana,3500047,503781,1797477,1701884,686,580553,3423275,Null,367,331163,1853286,1315047,3500047
25-04-2021,Telangana,3559142,512327,1826899,1731547,696,582589,3488880,Null,369,333142,1893504,1331943,3559142
26-04-2021,Telangana,3744656,542319,1914027,1829888,741,589584,3697391,Null,369,338254,2011580,1394261,3744656
27-04-2021,Telangana,3837190,562813,1960354,1876080,756,598594,3801409,Null,370,431082,1983240,1422302,3837190
28-04-2021,Telangana,3955399,586665,2017093,1937531,775,605152,3936912,Null,370,436534,2059973,1458318,3955399
29-04-2021,Telangana,4010610,602170,2043985,1965840,785,612321,4000459,Null,370,439001,2096390,1474714,4010610
30-04-2021,Telangana,4151762,628422,2113252,2037704,806,617745,4162439,Null,370,446819,2189913,1514512,4151762
01-05-2021,Telangana,4157933,629611,2116446,2040680,807,618505,4169039,Null,370,447462,2193871,1516082,4157933
02-05-2021,Telangana,4158090,629721,2116527,2040756,807,618541,4169270,Null,370,445480,2196001,1516126,4158090
03-05-2021,Telangana,4178677,637243,2126844,2051023,810,618758,4197162,Null,370,445996,2210501,1521696,4178677
04-05-2021,Telangana,4227755,653758,2151299,2075608,848,619907,4261606,Null,370,446894,2244903,1535444,4227755
05-05-2021,Telangana,4275187,685400,2174836,2099486,865,622789,4337798,Null,370,447883,2277994,1548794,4275187
06-05-2021,Telangana,4325903,716162,2199976,2125049,878,625096,4416969,Null,370,448559,2313366,1563462,4325903
07-05-2021,Telangana,4376415,746157,2225004,2150520,891,626360,4496212,Null,371,449240,2348917,1577742,4376415
08-05-2021,Telangana,4388638,814322,2231492,2156251,895,635641,4567319,Null,372,449701,2355564,1582854,4388638
09-05-2021,Telangana,4389592,815634,2232019,2156678,895,636355,4568871,Null,372,449810,2356121,1583142,4389592
10-05-2021,Telangana,4406542,907358,2240697,2164944,901,657177,4656723,Null,373,450634,2364922,1590381,4406542
11-05-2021,Telangana,4422419,984094,2248963,2172550,906,670078,4736435,Null,374,451686,2373531,1596546,4422419
12-05-2021,Telangana,4432324,1008459,2254044,2177374,906,679547,4761236,Null,374,452473,2378847,1600329,4432324
13-05-2021,Telangana,4442464,1037348,2259285,2182272,907,692132,4787680,Null,374,453149,2384812,1603807,4442464
14-05-2021,Telangana,4450029,1063524,2263127,2185992,910,709293,4804250,Null,374,453678,2389428,1606209,4450029
15-05-2021,Telangana,4450028,1063710,2263096,2186019,913,709492,4804236,Null,374,453653,2389453,1606206,4450028
16-05-2021,Telangana,4450013,1063710,2263086,2186014,913,709478,4804235,Null,374,453649,2389442,1606206,4450013
17-05-2021,Telangana,4450594,1063918,2263410,2186272,912,710204,4804239,Null,374,453635,2389877,1606366,4450594
18-05-2021,Telangana,4451311,1065279,2263801,2186598,912,712202,4804241,Null,374,453639,2390413,1606543,4451311
19-05-2021,Telangana,4451824,1067949,2264072,2186840,912,715327,4804244,Null,374,453644,2390776,1606688,4451824
20-05-2021,Telangana,4452572,1070595,2264422,2187238,912,718655,4804266,Null,374,453639,2391289,1606927,4452572
21-05-2021,Telangana,4453033,1070947,2264641,2187480,912,719437,4804297,246,374,453629,2391622,1607065,4453033
22-05-2021,Telangana,4453425,1073381,2264831,2187682,912,722244,4804302,260,374,453625,2391883,1607200,4453425
23-05-2021,Telangana,4453837,1073696,2265006,2187919,912,722926,4804309,298,374,453624,2392157,1607339,4453837
24-05-2021,Telangana,4454485,1075892,2265327,2188246,912,725749,4804311,317,374,453622,2392589,1607557,4454485
25-05-2021,Telangana,4462811,1126989,2269666,2192232,913,784357,4805088,355,376,454272,2398315,1609505,4462811
26-05-2021,Telangana,4477983,1175889,2277806,2199262,915,845213,4807581,1078,376,458630,2405956,1612643,4477983
27-05-2021,Telangana,4495506,1208652,2287346,2207239,921,891419,4810218,2521,376,467138,2412366,1615236,4495506
28-05-2021,Telangana,4577957,1229385,2343858,2233168,931,924870,4878751,3721,377,529528,2427887,1619705,4577957
29-05-2021,Telangana,4672773,1245319,2405975,2265849,949,952510,4959370,6212,377,602831,2444566,1624470,4672773
30-05-2021,Telangana,4737360,1248100,2446245,2290157,958,959463,5018076,7921,377,655169,2454228,1627019,4737360
31-05-2021,Telangana,4802730,1262079,2484686,2317078,966,987525,5066616,10668,377,703935,2466797,1631012,4802730
01-06-2021,Telangana,4878994,1272366,2528777,2349243,974,1014992,5123602,12766,378,762646,2479776,1635537,4878994
02-06-2021,Telangana,4947737,1279186,2567857,2378898,982,1039209,5173837,13877,380,817205,2490283,1639129,4947737
03-06-2021,Telangana,5033655,1287119,2619353,2413303,999,1066332,5239874,14568,380,886288,2502772,1643312,5033655
04-06-2021,Telangana,5133125,1295262,2677981,2454098,1046,1095401,5318347,14639,380,965847,2517549,1648211,5133125
05-06-2021,Telangana,5274798,1302258,2760510,2513227,1061,1125557,5436733,14766,381,1081303,2537206,1654521,5274798
